297,139,0
308,89,0
302,308,0
185,577,0
47,364,0
28,310,0
301,474,0
309,378,0
177,289,0
114,388,0
70,85,0
297,465,0
183,192,0
300,300,0
45,477,0
293,260,0
234,436,0
47,3,0
262,382,0
94,404,0
238,192,0
186,577,0
286,110,0
103,352,0
300,556,0
296,125,0
246,147,0
234,264,0
177,382,0
46,295,0
41,577,0
300,256,0
29,88,0
262,415,0
90,515,0
309,166,0
303,298,0
255,136,0
297,343,0
101,515,0
45,265,0
197,96,0
71,388,0
31,217,0
248,298,0
272,511,0
18,352,0
297,22,0
72,293,0
309,254,0
246,202,0
193,515,0
237,293,0
300,171,0
14,352,0
177,444,0
8,85,0
300,582,0
96,404,0
103,85,0
309,462,0
255,15,0
287,521,0
147,293,0
255,431,0
302,327,0
294,252,0
11,388,0
303,260,0
85,96,0
6,540,0
306,102,0
297,420,0
283,102,0
243,293,0
45,49,0
302,511,0
312,404,0
298,222,0
234,63,0
46,50,0
283,85,0
300,328,0
297,508,0
28,148,0
6,260,0
266,388,0
45,487,0
259,115,0
228,280,0
255,592,0
218,352,0
154,577,0
60,141,0
285,404,0
123,577,0
286,436,0
294,499,0
302,386,0
303,57,0
97,85,0
257,325,0
306,253,0
163,253,0
303,97,0
208,96,0
166,246,0
287,214,0
215,531,0
132,280,0
298,494,0
284,102,0
29,536,0
69,325,0
249,293,0
43,293,0
302,547,0
82,323,0
82,256,0
102,405,0
287,133,0
52,404,0
303,407,0
100,96,0
294,364,0
308,327,0
47,225,0
246,139,0
248,148,0
118,102,0
47,1,0
297,352,0
129,293,0
41,96,0
119,256,0
250,293,0
140,352,0
286,282,0
285,474,0
302,461,0
182,393,0
308,4,0
100,569,0
21,280,0
29,372,0
25,404,0
306,88,0
255,488,0
298,144,0
177,465,0
118,511,0
262,178,0
286,228,0
272,256,0
234,3,0
262,140,0
296,248,0
300,310,0
46,431,0
29,185,0
255,57,0
285,436,0
296,420,0
175,85,0
89,280,0
109,125,0
286,263,0
301,295,0
45,192,0
286,508,0
95,404,0
66,85,0
137,404,0
60,96,0
215,201,0
200,293,0
294,79,0
180,293,0
147,85,0
177,280,0
82,260,0
309,335,0
308,452,0
29,323,0
299,115,0
262,431,0
246,70,0
63,577,0
64,404,0
29,293,0
246,247,0
248,577,0
120,352,0
301,320,0
47,443,0
234,527,0
163,115,0
28,548,0
46,358,0
197,540,0
18,85,0
101,85,0
18,286,0
285,141,0
104,404,0
294,149,0
243,577,0
33,515,0
246,556,0
289,420,0
246,136,0
262,481,0
303,15,0
285,309,0
285,387,0
287,40,0
278,515,0
100,310,0
46,259,0
303,70,0
31,164,0
166,358,0
254,96,0
177,319,0
45,171,0
300,33,0
303,262,0
153,96,0
311,260,0
18,404,0
300,117,0
102,569,0
18,310,0
302,109,0
255,253,0
297,518,0
308,543,0
114,325,0
11,96,0
129,280,0
45,309,0
233,96,0
229,102,0
28,339,0
73,293,0
215,289,0
29,84,0
226,293,0
262,471,0
239,404,0
101,253,0
308,184,0
296,226,0
300,462,0
294,327,0
21,515,0
284,388,0
25,293,0
47,178,0
296,402,0
41,142,0
48,280,0
310,388,0
234,438,0
94,388,0
177,529,0
30,404,0
47,102,0
62,515,0
301,343,0
303,23,0
102,88,0
28,26,0
132,325,0
309,515,0
246,16,0
102,100,0
130,192,0
47,552,0
246,569,0
131,85,0
302,150,0
239,293,0
303,431,0
108,192,0
47,256,0
308,533,0
262,508,0
309,15,0
302,540,0
246,178,0
248,280,0
108,352,0
30,420,0
236,102,0
45,206,0
46,321,0
306,569,0
309,214,0
215,54,0
306,515,0
88,192,0
102,7,0
287,146,0
46,31,0
6,301,0
255,540,0
56,102,0
184,217,0
246,125,0
28,1,0
174,588,0
9,85,0
308,462,0
262,240,0
260,102,0
61,293,0
211,515,0
262,300,0
290,420,0
272,323,0
300,508,0
286,54,0
71,293,0
248,321,0
300,252,0
303,204,0
117,192,0
220,515,0
246,7,0
47,84,0
298,439,0
46,366,0
256,325,0
113,515,0
293,386,0
294,529,0
156,527,0
278,404,0
156,511,0
286,301,0
309,46,0
216,569,0
297,147,0
248,592,0
246,115,0
249,96,0
255,9,0
45,42,0
231,577,0
47,144,0
235,404,0
29,368,0
287,100,0
13,388,0
96,388,0
202,404,0
264,388,0
255,228,0
285,410,0
296,491,0
92,293,0
123,352,0
255,115,0
285,96,0
131,96,0
234,443,0
44,515,0
28,229,0
297,286,0
260,253,0
28,501,0
285,524,0
184,88,0
45,517,0
296,164,0
215,465,0
295,577,0
215,62,0
28,472,0
287,404,0
101,100,0
138,217,0
308,204,0
286,150,0
276,192,0
286,117,0
298,309,0
234,23,0
138,420,0
309,260,0
301,269,0
176,352,0
296,463,0
10,515,0
287,555,0
300,527,0
46,62,0
153,192,0
236,388,0
262,54,0
105,85,0
47,202,0
33,85,0
116,192,0
195,515,0
111,192,0
296,112,0
297,214,0
259,96,0
215,540,0
30,301,0
46,13,0
132,96,0
300,142,0
282,85,0
246,203,0
26,515,0
298,22,0
298,177,0
45,241,0
296,340,0
298,226,0
262,346,0
151,96,0
188,404,0
266,96,0
286,552,0
285,494,0
300,248,0
68,96,0
46,184,0
298,582,0
154,386,0
285,552,0
285,386,0
301,262,0
4,280,0
168,293,0
47,538,0
311,280,0
255,141,0
102,287,0
310,588,0
302,113,0
154,141,0
57,96,0
47,472,0
45,300,0
300,160,0
259,217,0
302,340,0
158,352,0
131,293,0
45,378,0
138,142,0
234,323,0
232,388,0
46,378,0
304,577,0
246,477,0
246,280,0
163,527,0
285,206,0
69,192,0
164,192,0
286,581,0
302,14,0
45,443,0
183,352,0
262,70,0
255,287,0
246,352,0
254,141,0
303,42,0
184,352,0
28,253,0
19,102,0
296,291,0
180,88,0
298,228,0
301,538,0
210,577,0
297,85,0
230,588,0
46,547,0
297,293,0
301,512,0
285,508,0
246,5,0
302,206,0
20,102,0
11,386,0
296,205,0
70,577,0
303,343,0
234,538,0
309,62,0
54,102,0
309,4,0
172,388,0
221,577,0
175,577,0
45,372,0
83,293,0
141,85,0
46,144,0
246,262,0
281,85,0
45,109,0
297,142,0
87,85,0
28,214,0
194,96,0
46,254,0
80,352,0
216,577,0
149,404,0
226,217,0
298,474,0
103,293,0
298,404,0
18,577,0
177,415,0
234,494,0
187,293,0
144,141,0
300,18,0
2,192,0
287,154,0
77,85,0
152,388,0
82,141,0
99,85,0
178,96,0
109,96,0
45,511,0
165,386,0
226,256,0
291,192,0
296,180,0
108,293,0
255,553,0
255,293,0
28,50,0
46,474,0
249,323,0
286,289,0
261,515,0
134,388,0
255,241,0
285,529,0
300,262,0
23,85,0
286,331,0
301,500,0
196,577,0
255,84,0
255,577,0
296,508,0
308,94,0
302,472,0
31,515,0
82,569,0
20,192,0
246,171,0
194,293,0
301,319,0
285,291,0
296,527,0
304,388,0
215,361,0
111,577,0
18,420,0
52,352,0
98,388,0
29,166,0
182,115,0
246,323,0
160,388,0
242,577,0
287,511,0
302,282,0
309,412,0
260,577,0
294,221,0
296,13,0
139,352,0
143,192,0
45,248,0
29,176,0
262,263,0
298,176,0
213,96,0
296,184,0
285,166,0
296,16,0
302,415,0
147,325,0
22,85,0
45,474,0
297,63,0
248,13,0
301,310,0
300,229,0
298,63,0
72,515,0
177,491,0
298,164,0
38,388,0
308,33,0
46,463,0
309,13,0
77,102,0
262,103,0
46,247,0
298,533,0
178,515,0
148,192,0
22,577,0
228,192,0
234,40,0
290,293,0
251,293,0
102,165,0
215,177,0
234,150,0
286,22,0
46,577,0
303,477,0
235,192,0
301,113,0
63,96,0
35,102,0
129,102,0
300,427,0
287,16,0
298,547,0
294,458,0
224,515,0
298,256,0
46,15,0
303,300,0
73,588,0
197,293,0
303,112,0
307,588,0
280,515,0
298,154,0
303,40,0
148,280,0
209,96,0
301,107,0
286,140,0
302,289,0
168,515,0
45,9,0
29,488,0
40,85,0
308,319,0
304,404,0
223,85,0
285,209,0
287,436,0
309,177,0
300,46,0
302,318,0
119,260,0
97,293,0
100,527,0
259,100,0
46,458,0
294,439,0
308,286,0
285,500,0
302,202,0
47,192,0
114,192,0
46,92,0
303,136,0
215,2,0
311,88,0
255,63,0
28,228,0
62,102,0
246,368,0
6,115,0
303,487,0
47,244,0
45,531,0
297,248,0
301,582,0
115,388,0
294,387,0
119,386,0
246,4,0
46,107,0
309,295,0
135,323,0
285,308,0
292,96,0
215,259,0
156,301,0
297,167,0
28,588,0
109,388,0
175,142,0
20,280,0
302,253,0
65,192,0
255,4,0
45,340,0
29,481,0
303,488,0
53,352,0
303,256,0
272,420,0
297,461,0
299,569,0
247,388,0
28,323,0
260,246,0
175,352,0
29,527,0
45,582,0
219,352,0
308,531,0
227,388,0
146,569,0
282,280,0
93,388,0
260,407,0
286,499,0
297,247,0
248,125,0
248,248,0
287,150,0
246,222,0
210,515,0
303,59,0
248,97,0
309,269,0
177,569,0
226,253,0
53,577,0
298,165,0
45,85,0
46,57,0
300,178,0
287,481,0
118,293,0
90,293,0
169,515,0
31,192,0
297,542,0
128,352,0
283,388,0
302,569,0
254,352,0
255,229,0
262,59,0
70,96,0
308,352,0
62,588,0
287,477,0
234,269,0
120,96,0
28,265,0
138,192,0
255,217,0
205,192,0
28,531,0
294,295,0
296,320,0
286,5,0
215,146,0
246,461,0
300,217,0
28,40,0
28,175,0
112,102,0
29,582,0
300,323,0
157,293,0
231,102,0
192,325,0
29,439,0
301,121,0
203,588,0
46,291,0
308,524,0
297,361,0
302,452,0
297,372,0
246,3,0
181,85,0
300,139,0
262,246,0
285,49,0
57,85,0
296,146,0
112,515,0
28,458,0
296,204,0
118,141,0
250,192,0
262,211,0
296,531,0
233,85,0
246,241,0
73,85,0
172,577,0
62,192,0
115,352,0
282,588,0
17,577,0
64,515,0
47,555,0
102,3,0
177,439,0
177,361,0
308,295,0
255,254,0
196,404,0
171,325,0
285,378,0
248,480,0
64,352,0
29,553,0
262,14,0
40,286,0
279,577,0
155,293,0
246,427,0
37,293,0
72,102,0
298,358,0
28,346,0
247,85,0
47,280,0
298,552,0
29,2,0
85,352,0
130,102,0
175,358,0
0,85,0
75,352,0
216,164,0
302,444,0
111,393,0
138,407,0
28,443,0
301,581,0
47,9,0
272,388,0
107,280,0
215,7,0
300,96,0
102,136,0
177,246,0
100,100,0
166,141,0
1,192,0
239,192,0
294,259,0
254,256,0
68,352,0
177,136,0
138,569,0
94,102,0
46,117,0
250,386,0
177,146,0
154,352,0
28,147,0
119,515,0
285,175,0
298,2,0
47,458,0
47,336,0
215,556,0
164,388,0
285,521,0
312,85,0
255,551,0
216,102,0
47,217,0
303,241,0
234,239,0
294,140,0
191,192,0
102,253,0
309,438,0
297,309,0
111,404,0
286,14,0
259,301,0
189,293,0
143,85,0
268,515,0
89,577,0
179,96,0
215,521,0
82,386,0
23,404,0
177,540,0
135,420,0
19,577,0
286,268,0
253,588,0
98,515,0
102,511,0
39,192,0
184,102,0
297,70,0
172,85,0
302,410,0
160,280,0
45,180,0
285,221,0
302,588,0
226,515,0
177,343,0
301,388,0
296,515,0
89,325,0
102,577,0
255,384,0
298,295,0
303,426,0
283,393,0
257,588,0
294,393,0
302,164,0
45,569,0
259,388,0
180,164,0
305,388,0
226,569,0
217,515,0
55,102,0
234,327,0
165,323,0
21,192,0
308,361,0
289,407,0
9,192,0
213,192,0
46,591,0
301,63,0
143,293,0
46,280,0
242,352,0
215,222,0
181,293,0
286,534,0
90,280,0
135,293,0
215,569,0
294,378,0
301,458,0
248,57,0
196,352,0
26,588,0
257,404,0
303,310,0
285,488,0
300,568,0
287,2,0
197,323,0
301,463,0
28,63,0
172,96,0
215,1,0
298,497,0
297,4,0
248,85,0
309,538,0
1,323,0
234,180,0
285,240,0
91,102,0
287,166,0
45,547,0
294,540,0
64,192,0
300,538,0
306,164,0
296,115,0
301,256,0
46,26,0
294,548,0
49,515,0
151,293,0
309,551,0
46,142,0
28,100,0
269,515,0
298,320,0
285,185,0
45,534,0
248,171,0
301,7,0
46,386,0
177,471,0
255,407,0
41,164,0
236,515,0
262,117,0
300,222,0
294,9,0
57,352,0
238,102,0
184,164,0
188,352,0
207,404,0
285,229,0
290,85,0
296,165,0
248,336,0
286,63,0
137,515,0
246,308,0
309,84,0
275,192,0
89,293,0
104,85,0
285,40,0
309,203,0
84,388,0
28,7,0
117,287,0
296,431,0
215,247,0
289,352,0
303,318,0
6,88,0
292,85,0
162,280,0
299,393,0
177,62,0
285,339,0
246,209,0
297,569,0
175,527,0
30,217,0
231,388,0
285,568,0
156,256,0
234,462,0
306,192,0
300,459,0
298,463,0
298,368,0
285,293,0
51,102,0
311,102,0
286,547,0
246,217,0
195,293,0
308,386,0
246,310,0
286,295,0
40,407,0
30,407,0
177,437,0
302,107,0
309,388,0
302,102,0
282,577,0
173,293,0
101,260,0
121,577,0
296,260,0
150,577,0
177,318,0
296,280,0
301,325,0
92,577,0
119,100,0
234,480,0
296,192,0
215,52,0
177,147,0
309,319,0
302,494,0
286,556,0
248,256,0
309,63,0
45,209,0
45,323,0
22,388,0
46,248,0
304,102,0
92,352,0
302,15,0
309,103,0
294,443,0
28,244,0
309,244,0
298,150,0
296,582,0
294,386,0
300,487,0
275,102,0
287,552,0
300,543,0
258,85,0
52,192,0
289,102,0
194,85,0
287,352,0
290,540,0
146,125,0
45,136,0
300,109,0
46,373,0
289,217,0
279,280,0
299,125,0
232,192,0
302,70,0
29,112,0
162,96,0
300,426,0
300,339,0
46,500,0
286,40,0
28,511,0
29,287,0
310,404,0
215,266,0
287,240,0
267,85,0
246,465,0
95,388,0
288,515,0
173,515,0
13,293,0
29,133,0
100,85,0
112,192,0
103,515,0
124,192,0
248,282,0
254,280,0
301,214,0
306,358,0
301,443,0
246,568,0
294,228,0
71,352,0
6,85,0
234,185,0
226,85,0
47,577,0
96,577,0
28,291,0
131,352,0
281,388,0
234,372,0
93,404,0
298,364,0
234,217,0
247,115,0
298,268,0
178,141,0
213,293,0
246,358,0
241,85,0
308,72,0
296,46,0
255,321,0
286,361,0
290,164,0
29,190,0
287,262,0
205,85,0
180,540,0
301,358,0
308,166,0
309,463,0
301,331,0
309,508,0
246,146,0
46,443,0
257,192,0
225,85,0
286,310,0
302,286,0
7,85,0
47,310,0
237,577,0
215,310,0
297,72,0
162,404,0
287,314,0
149,293,0
285,286,0
48,388,0
102,538,0
287,62,0
296,54,0
4,192,0
70,293,0
262,426,0
186,293,0
297,407,0
246,378,0
136,388,0
29,431,0
50,293,0
107,102,0
166,100,0
184,393,0
248,15,0
31,142,0
263,388,0
59,352,0
296,2,0
109,16,0
45,358,0
280,293,0
128,280,0
31,286,0
310,325,0
296,206,0
138,96,0
302,176,0
246,226,0
263,293,0
173,325,0
166,85,0
290,217,0
17,96,0
234,561,0
308,289,0
294,217,0
298,266,0
47,147,0
257,280,0
109,229,0
262,515,0
215,452,0
45,150,0
42,388,0
311,141,0
163,352,0
102,286,0
240,388,0
308,461,0
223,388,0
45,50,0
201,323,0
296,89,0
311,115,0
100,246,0
177,265,0
291,404,0
49,404,0
303,415,0
248,139,0
114,85,0
47,561,0
259,407,0
285,403,0
148,515,0
309,339,0
309,107,0
142,352,0
301,202,0
45,426,0
227,96,0
181,404,0
6,515,0
294,591,0
296,229,0
306,511,0
302,160,0
286,176,0
301,382,0
42,515,0
215,317,0
105,404,0
296,59,0
265,352,0
300,361,0
186,96,0
303,386,0
255,591,0
189,515,0
45,298,0
29,103,0
286,551,0
67,325,0
170,515,0
23,192,0
246,295,0
28,361,0
80,96,0
296,177,0
286,211,0
178,280,0
45,178,0
211,577,0
177,421,0
296,427,0
298,529,0
297,472,0
196,515,0
308,542,0
34,102,0
287,112,0
248,555,0
309,591,0
296,240,0
289,404,0
174,388,0
183,404,0
30,88,0
285,431,0
118,405,0
260,115,0
165,352,0
45,13,0
274,515,0
297,107,0
300,477,0
185,96,0
262,410,0
220,96,0
177,445,0
41,358,0
70,404,0
285,42,0
255,443,0
286,410,0
102,2,0
246,497,0
268,192,0
279,293,0
298,339,0
246,13,0
39,577,0
297,16,0
301,85,0
47,205,0
100,405,0
294,465,0
285,511,0
243,96,0
302,471,0
262,458,0
309,148,0
286,321,0
16,388,0
308,259,0
234,588,0
309,5,0
308,320,0
28,488,0
297,378,0
79,577,0
215,4,0
298,112,0
296,555,0
208,102,0
136,280,0
300,280,0
296,553,0
297,115,0
233,102,0
297,295,0
298,240,0
246,142,0
286,217,0
287,343,0
262,100,0
311,323,0
290,511,0
286,121,0
221,293,0
177,180,0
300,405,0
196,280,0
298,25,0
255,452,0
47,378,0
297,280,0
177,511,0
294,325,0
202,102,0
294,456,0
51,192,0
97,352,0
47,465,0
296,534,0
184,404,0
82,515,0
234,404,0
134,404,0
40,260,0
249,388,0
117,96,0
303,308,0
234,148,0
45,439,0
46,487,0
248,471,0
248,445,0
47,63,0
92,85,0
182,323,0
300,146,0
252,323,0
289,256,0
294,577,0
215,264,0
32,192,0
201,352,0
146,217,0
40,256,0
226,420,0
262,407,0
301,300,0
33,404,0
300,309,0
297,160,0
296,444,0
46,176,0
299,323,0
184,253,0
285,171,0
289,386,0
101,192,0
242,280,0
177,3,0
301,405,0
156,293,0
300,317,0
45,254,0
229,569,0
294,533,0
101,141,0
30,358,0
300,264,0
29,352,0
113,404,0
47,556,0
300,551,0
138,511,0
302,491,0
246,436,0
230,577,0
187,85,0
294,74,0
285,4,0
287,63,0
131,280,0
248,167,0
45,226,0
218,192,0
184,115,0
45,117,0
298,84,0
47,180,0
119,253,0
99,577,0
302,366,0
80,404,0
135,141,0
234,300,0
285,31,0
287,54,0
47,206,0
127,404,0
215,386,0
300,206,0
114,515,0
280,192,0
250,102,0
284,293,0
17,85,0
308,213,0
67,293,0
100,125,0
294,46,0
262,204,0
174,352,0
311,420,0
286,336,0
210,352,0
165,393,0
255,366,0
10,577,0
303,462,0
298,412,0
69,588,0
30,393,0
300,266,0
46,154,0
28,317,0
297,148,0
260,164,0
297,492,0
300,103,0
301,556,0
301,415,0
60,280,0
101,164,0
166,260,0
46,167,0
252,102,0
180,192,0
119,577,0
297,443,0
248,180,0
246,508,0
40,301,0
146,301,0
250,577,0
46,201,0
262,28,0
301,361,0
180,569,0
246,517,0
172,102,0
294,431,0
301,372,0
302,7,0
293,217,0
303,171,0
303,248,0
0,352,0
45,575,0
100,102,0
184,192,0
149,515,0
303,323,0
234,133,0
230,325,0
32,404,0
253,192,0
222,192,0
133,388,0
248,533,0
47,295,0
234,403,0
308,5,0
45,445,0
10,352,0
118,164,0
288,102,0
303,393,0
309,431,0
246,248,0
146,404,0
255,515,0
285,321,0
29,529,0
296,300,0
82,217,0
214,352,0
308,497,0
109,407,0
297,239,0
285,263,0
107,293,0
93,577,0
302,317,0
166,164,0
29,264,0
308,561,0
262,340,0
45,353,0
6,310,0
201,577,0
294,368,0
30,96,0
202,280,0
193,404,0
308,346,0
41,260,0
144,404,0
226,404,0
195,280,0
215,471,0
260,420,0
28,536,0
28,481,0
303,515,0
286,443,0
215,515,0
262,15,0
269,192,0
47,444,0
178,115,0
180,310,0
110,293,0
79,388,0
272,286,0
29,295,0
197,527,0
215,325,0
177,50,0
126,96,0
1,141,0
286,352,0
47,588,0
309,97,0
31,552,0
45,318,0
229,577,0
298,380,0
272,260,0
246,534,0
73,577,0
136,588,0
103,388,0
298,282,0
285,581,0
7,352,0
153,102,0
181,577,0
294,202,0
297,84,0
170,96,0
301,427,0
241,102,0
248,372,0
294,301,0
141,96,0
303,445,0
29,40,0
63,404,0
29,588,0
191,515,0
230,102,0
136,96,0
215,96,0
34,192,0
287,164,0
298,500,0
17,293,0
72,192,0
296,62,0
215,260,0
12,588,0
287,85,0
255,225,0
173,323,0
248,547,0
287,472,0
283,352,0
49,192,0
3,293,0
298,252,0
262,487,0
215,393,0
184,280,0
253,280,0
49,352,0
300,16,0
205,577,0
28,459,0
177,4,0
309,229,0
294,553,0
252,352,0
134,85,0
246,533,0
27,388,0
196,96,0
130,577,0
45,499,0
175,407,0
73,280,0
300,259,0
47,501,0
161,577,0
296,293,0
40,96,0
176,102,0
75,515,0
279,352,0
101,96,0
150,404,0
300,49,0
234,221,0
28,180,0
299,301,0
301,219,0
302,301,0
294,542,0
249,142,0
246,190,0
47,358,0
298,488,0
102,246,0
28,4,0
309,366,0
252,388,0
216,125,0
29,382,0
14,577,0
11,569,0
184,141,0
286,463,0
308,192,0
156,164,0
281,577,0
210,388,0
45,548,0
309,253,0
307,388,0
28,529,0
255,538,0
29,494,0
307,192,0
28,404,0
209,85,0
61,85,0
262,16,0
29,247,0
28,42,0
1,358,0
297,353,0
224,192,0
285,372,0
29,241,0
256,515,0
46,204,0
200,404,0
177,113,0
243,515,0
246,387,0
65,102,0
300,184,0
240,192,0
21,96,0
203,85,0
46,241,0
300,265,0
173,404,0
297,205,0
215,239,0
97,96,0
287,121,0
248,117,0
45,343,0
254,142,0
297,380,0
285,569,0
60,115,0
298,481,0
269,293,0
5,588,0
298,555,0
213,280,0
302,115,0
308,445,0
211,293,0
300,121,0
18,527,0
